Tweeet,Created time
#M25 anti-clockwise between J11 and J10 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,1483536066
M25 anti-clockwise between J11 and J10 | Vehicle Recovery https://t.co/QY4FyKRnde Thx 2 HW England,1483536089
M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Vehicle Recovery,1483536246
A21 northbound between M25/A25 and M25/M26 | Northbound | Road Works #Transport https://t.co/z9vi6fesoM,1483536251
#M25 One lane closed due to broken down car transporter anticlockwise after Junction 11 for Chertsey.,1483536360
#KZNTraffic Durban CRASH in the right lane after the M41 exit - QUEUING TRAFFIC M25 KWAMASHU HIGHWAY - Southbound,1483536384
#M25 - SEVERE - Surrey Anti-Clockwise - Broken down car transporter - After J11 for A317 Surrey,1483536440
M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Vehicle Recovery https://t.co/aQuqpIJyOm,1483537866
"#M25 *CLEARED* All lanes open, broken down car transporter removed anticlockwise after Junction 11 for Chertsey.",1483538023
"@noneedforgreed @OnnyPonny @Airbus @AirportWatch @CleanAirLondon Indeed but, importantly, life DOES exist outside of M25 &amp; the South East !😊",1483538064
Never complain about a traffic jam on the M25 again! https://t.co/QZkfA7ScWy,1483538853
"And following a swift transit around the M25, we're in Bracknell for our 2nd webcast. https://t.co/dQg3Z0hzZl",1483539683
Perhaps the M25 isn't too bad https://t.co/8rm4Y3egDJ,1483539983
Perhaps the M25 isn't so bad after all...https://t.co/a57Mgl4coZ,1483541033
"Head of Design and Technology-We are located in Enfield, North London within easy access of the M25.-BISHOP STOPFOR https://t.co/oB3tt5khVL",1483541717
@SchoolClosingMI M25 North of Port Sanilac is perfect👌🏼,1483541773
@MartinSLewis why would you anyone take 6 points? If you were caught say on m25 twice through a section you would be banned?,1483541803
A21 northbound between M25/A25 and M25/M26 | Northbound | Road Works #Traffic https://t.co/5zDUNJr5wk,1483542023
#M40 southbound within J1A before M25 J16 clockwise access | Southbound | Road Works | Buckinghams https://t.co/MfQzRByjqT #east #uktraffic,1483542547
// i hung out of a car window on the M25 just to take this .. oops @ M25 https://t.co/x19uCl0vhA,1483542658
"#PLAN YOUR ROUTE, AVOID DELAYS, SAVE #MONEY - #ROADWORK REPORT FOR W/C 3RD JAN FOR #LONDON #M25 #M1 #M3 #A1 #A282… https://t.co/ifD9OGM9h8",1483543245
"@bbcaaron Southend Airport, Essex very good, so lucky to live nearby, more and more flights added. Great experience, pleasant. No M25 for us",1483543851
"4.01.2017 We are working at: Mak M25, Wartsila 20, Fiat 8210, Wartsila 20, MWM 484",1483545130
"Head of History  - We are located in Enfield, North London within easy access of the M25. - BISHOP STOPFORDS SCHOOL https://t.co/tYpxJMOM2x",1483545328
Bird of prey on M25 A217 junction near Reigate in Surrey https://t.co/19D7rsNFNO,1483545405
All the glamour. In a windy car park by the m25 waiting to take small people trampolining. The… https://t.co/zt0PvkO7On,1483546087
#M25 clockwise between J29 and J30 | Clockwise | Road Works | Thurrock https://t.co/EVBpWsBaMs #east #uktraffic,1483546169
@jimburnsdave Jim - what was it like being NORTH of the M25 for Christmas?,1483546309
@lxthrdg I didn't think people *actually* lived outside the M25. Thought it was a fairy tale,1483546877
M25 : Queueing traffic clockwise around J15 M4,1483547001
#M25 queues clockwise around J15 M4,1483547808
Queueing traffic on M25 clockwise around J15 M4. Any updates 03459 311 333 https://t.co/KUTMYmz159,1483547841
@m25_sam Fatu Dauda the Ghana goalie... he's not even good smh,1483548078
#M40 southbound within J1A before M25 J16 clockwise access | Southbound | Road Works | Buckinghams https://t.co/i6ZubZJtgw #east #uktraffic,1483548940
#M25 J16 + J17 C/W we have an ongoing collision. @HighwaysEAST are on scene and hope to move the vehicles to safety. Will keep you updated..,1483549349
#M25 J16 + J17 C/W we have an ongoing collision. @HighwaysEAST are on scene and hope to move the vehicles to safety. Will keep you updated..,1483549349
"#M25 J16 + J17 C/W  @HighwaysEAST Traffic Officers have moved the vehicles to safety. All lanes open, delays will ease. Safe journey",1483549434
"#M25 J16 + J17 C/W  @HighwaysEAST Traffic Officers have moved the vehicles to safety. All lanes open, delays will ease. Safe journey",1483549434
M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works,1483549443
South East Traffic M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/rrwBxarB5L Drive Safe All,1483549467
South East Traffic M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/7DwCsxZwJY Drive Safe All,1483549467
Eastern Traffic M25 clockwise within J22 | Clockwise | Road Works https://t.co/9Q5g6X6ZNd Drive Safe All,1483549489
Eastern Traffic link road from M40 J1A southbound to M25 J16 | Southbound | Road Works https://t.co/2I5x0exupG Drive Safe All,1483549489
Eastern Traffic link road from M40 J1A southbound to M25 J16 anti-clockwise | Anti-Clockwise | Road… https://t.co/Ukmex0uOY9 Drive Safe All,1483549490
#M25 J16 + J17 C/W we have an ongoing collision. HighwaysEAST are on scene and hope to move the vehicles to safety. Will keep you updated..…,1483549556
"#M25 J16 + J17 C/W  HighwaysEAST Traffic Officers have moved the vehicles to safety. All lanes open, delays will ease. Safe journey Thx 2 H…",1483549557
"#M25 earlier accident clockwise after J16 M40, heavy traffic",1483549951
A2 eastbound access from M25/A282 | Eastbound | Congestion,1483549952
M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/OjHQBn5Mam,1483549953
M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/sfXMcN0ilz,1483549953
A2 eastbound access from M25/A282 | Eastbound | Congestion https://t.co/mLBPkuJLUU,1483549957
#M25 J25 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1483550467
M25 J2 clockwise exit | Clockwise | Congestion,1483550647
"Heavy traffic due to earlier accident on M25 clockwise after J16 M40, congestion to J14 A3113 (Heathrow). Near the… https://t.co/KB45r2ppaG",1483550864
#JZeeKids Girls aged 5-8yrs that live within the M25 submitted for a Disney TV Commercial! Everything crossed @infojzee,1483551066
"Amazing. Girls are playing nicely, reading is done and Google maps tells me that the M25 traffic is lighter than normal!",1483551678
One of them nights when the M25 is a scary ass mother fucker #crazydrivers #m25 #notfun ☹️,1483551776
M25 J2 clockwise exit | Clockwise | Congestion https://t.co/SmBru10kCq,1483551831
I saw one (other than mine) tonight on the M25. I can't remember the last time I saw another one.,1483551909
Minor Congestion: Westbound from Heathrow Spur to M25 #GreaterLondon #Traffic #A408 #M25,1483552509
#M25 cleared after earlier accident clockwise between J15 M4 and J16 M40,1483553291
"#M4 heavy out of London from J4, Heathrow Spur to J4B M25",1483553433
https://t.co/67XsKZTdsC New Original OEM Plantronics M25 Wireless Bluetooth Headset For iPhone 5 6 + 7,1483553617
M11 ACCIDENT between M25 &amp; bottom of M11 (A406)-At a standstill also closed road north bound in the other direction @essexfootie @M11Info,1483554202
#m11 Southbound at a near standstill a few miles after M25 junction.,1483554695
"#M4 returned to normal out of London from J4, Heathrow Spur to J4B M25",1483555122
"@TheLocHandyman check google maps for live traffic but I used to go M25, M4, Westway - more miles but faster",1483555517
Today has been a good day. Driven on #m25 and no traffic jams. And not been shot on #m62 either,1483555636
M25 anti-clockwise at the Cobham services slip road between J10 and J9 | Anti-Clockwise | Road Works,1483556344
#방탄소년단 #love #GOT7M25 anti-clockwise at the Cobham services slip road between J10 and J9 |… https://t.co/4zq8gYio6g #travel #traveling,1483556585
#M25 J18 anti-clockwise access | Anti-Clockwise | Road Works | Hertfordshire https://t.co/nsuIMmkMRD #east #uktraffic,1483556688
#M25 anti-clockwise within J29 | Anti-Clockwise | Road Works | Greater London Authority https://t.co/Q3LnIUmy0t #east #uktraffic,1483556689
South East Traffic M25 anti-clockwise at the Cobham services slip road between J10 and J9 |… https://t.co/eF4a2xO0vW Drive Safe All,1483556807
500mb is M25 😭😭😭😭😭 dasss cheap https://t.co/aKqocGuuPV,1483556976
@Skimbooo23 @Donny_Moore u gotta be joking I'm up on u every year besides m25,1483557070
M25 anti-clockwise at the Cobham services slip road between J10 and J9 | Anti-Clockwise | Road Works https://t.co/qYjslOxNYx,1483557666
"Any Remainiac MP outside of the M25 &amp; Scotland is going to be in trouble come GE2020 and they know it!
#Brexit https://t.co/FCpQHGE1N5",1483558432
"Heathrow in Middlesex, rest aren't even inside the m25",1483561635
@WIBNIntl I'd love to - anywhere within the M25!,1483561898
Anyone needing a sub around the M25 area #WIBNHOUR https://t.co/jaXqPqb3Vb,1483562100
"@whiteangora Don't know who they are, but the data suggests they live here: https://t.co/QrbKlJd6K9",1483563131
London derby means nothing outside the M25. Our local pub in #Chesham has 7 people in including the barman. #THFC #THFCvCFC,1483563324
@LibertyLndnGirl I have used M25 movers twice and they are absolutely brilliant.,1483563698
@SpinOnThese when will you guys have more of the m25 for sale?,1483565350
@jack1011 @C4Locations sadly the fixation British media has with London. Nothing exists outside the M25.,1483565539
"Almost called the AA on the M25 today, until I discovered the mysterious &amp; worrying 'clunk' was my belt buckle hanging out the door!",1483565789
#M25 anti-clockwise between J5 and J4 | Anti-Clockwise | Road Works | Kent https://t.co/RXb21qD9Dm #uktraffic,1483565821
@ukschizophrenic or is the Guardian trying to delegitimise Russian govt. rule beyond the Moscow equivalent of the M25?,1483566178
* Correction * Abnormal load movement Friday Jan 6th 2400 Tilbury Port &gt; Lakeside &gt; QE2 Bridge (Sat) 0230 &gt; Clacket… https://t.co/tp5amux0pE,1483566405
@Shaun_Ballman Or anywhere inside the M25. #OnlyClubInLondonWithAEuropeanCup,1483566907
@Unbelievables_ Don't forget Watford and Capoue. Something in the water within the M25.,1483567141
#M25 clockwise between J15 and J16 | Clockwise | Road Works | Buckinghamshire https://t.co/SufT2pV2sY #east #uktraffic,1483567629
Ski off the back deck from this @MountainsideRE home located in the exclusive M25 neighborhood @Northstar_CA… https://t.co/9RZ92w0BPV,1483567930
Eastern Traffic M25 clockwise within J30 | Clockwise | Road Works https://t.co/hgb86WNORm Drive Safe All,1483567938
Eastern Traffic link road from M40 J1A southbound to M25 J16 | Southbound | Road Works https://t.co/Rz9iXW2rlU Drive Safe All,1483567940
"#Traffic #update link road from M25 J7 clockwise to M23 J8 northbound | Clockwise | Congestion https://t.co/5BSnvzA1bp January 4, 2017",1483569050
link road from M25 J7 clockwise to M23 J8 northbound | Clockwise | Congestion,1483569369
#M25 anti-clockwise between J19 and J18 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/AbtiJzhn2t #east #uktraffic,1483569472
"@VillaRestal @sassycassyL @innittrace Road train, convoy in the morning M25/M40 avoid the area if poss",1483569925
@Mminniemoo I hear the police have coned off the M25 exit for the A1M to prevent you entering Herts. @sassycassyL @innittrace,1483570501
link road from M40 J1A southbound to #M25 J16 anti-clockwise | Congestion https://t.co/ATmrkwv2lB,1483571526
link road from M40 J1A southbound to #M25 J16 anti-clockwise | Congestion https://t.co/pwLDXsF36q Thx 2 HW England,1483572324
"Is there just too much stuff on Twitter?  Feeling a bit congested. Bit like M25, LA freeway and Others?",1483573093
"@milkypirate we’ll look locally tomorrow, the police will have access to cctv on the main road network like m25. EA will coordinate.",1483573631
link road from M40 J1A northbound to #M25 J16 clockwise | Congestion https://t.co/rHc4frtMz9,1483574105
link road from M40 J1A northbound to #M25 J16 clockwise | Congestion https://t.co/Ma2BxJdH06,1483574645
link road from M40 J1A southbound to #M25 J16 anti-clockwise | Anti-Clockwise | Road Works | Bucki https://t.co/ERC5Dn45OF #east #uktraffic,1483577641
M25 clockwise within J5 after M26 access | Clockwise | Road Works https://t.co/P4ZrcqlvnK,1483577825
M25 clockwise within J5 after M26 access | Clockwise | Road Works,1483577825
M25 clockwise within J11 | Clockwise | Road Works https://t.co/vDmp9oyQwW,1483577825
M25 clockwise within J11 | Clockwise | Road Works,1483577825
M25 clockwise within J12 | Clockwise | Road Works,1483577826
M25 clockwise within J12 | Clockwise | Road Works https://t.co/rQ9XQBzsT3,1483577826
M25 clockwise between J11 and J12 | Clockwise | Road Works,1483577826
M25 clockwise between J11 and J12 | Clockwise | Road Works https://t.co/dhCeWsiWgq,1483577826
M26 westbound between J2A and M25/A21 | Westbound | Road Works,1483577826
M26 westbound between J2A and M25/A21 | Westbound | Road Works https://t.co/C4jLA0Uwg7,1483577827
link road from M40 J1A southbound to M25 J16 clockwise | Clockwise | Congestion https://t.co/5Bs8kflXh9,1483578044
Eastern Traffic M25 anti-clockwise between J27 and J26 | Anti-Clockwise | Road Works https://t.co/BrGbzWN8uV Drive Safe All,1483578372
Eastern Traffic M25 clockwise within J16 before M40 J1A southbound exit | Clockwise | Road Works https://t.co/yU8QZGxjyE Drive Safe All,1483578373
Eastern Traffic M25 clockwise between J15 and J16 | Clockwise | Road Works https://t.co/xj05Ci5qO8 Drive Safe All,1483578373
Eastern Traffic link road from M25 J16 clockwise to M40 J1A northbound | Clockwise | Road Works https://t.co/SkizbFQwL8 Drive Safe All,1483578374
Eastern Traffic link road from M25 J16 clockwise to M40 J1A southbound | Clockwise | Road Works https://t.co/e1FvXqCmFT Drive Safe All,1483578374
Eastern Traffic M25 clockwise between J25 and J26 | Clockwise | Road Works https://t.co/YyFbFaPJs9 Drive Safe All,1483578375
#M25 clockwise within J17 | Clockwise | Road Works | Hertfordshire https://t.co/obuaI2KOic #east #uktraffic,1483578545
South East Traffic M25 clockwise within J5 after M26 access | Clockwise | Road Works https://t.co/BrWJWMlMAg Drive Safe All,1483578917
South East Traffic M25 clockwise within J11 | Clockwise | Road Works https://t.co/Pz6E5NQs5p Drive Safe All,1483578918
South East Traffic M25 clockwise within J12 | Clockwise | Road Works https://t.co/I1woqF5UPi Drive Safe All,1483578919
South East Traffic M25 clockwise between J11 and J12 | Clockwise | Road Works https://t.co/PghSERsFfz Drive Safe All,1483578920
South East Traffic M26 westbound between J2A and M25/A21 | Westbound | Road Works https://t.co/Hed0S8T4Xs Drive Safe All,1483578920
link road from M40 J1A northbound to #M25 J16 clockwise | Congestion https://t.co/YSHlkSoXC1 Thx 2 HW England,1483579514
link road from M40 J1A northbound to #M25 J16 clockwise | Congestion https://t.co/1W08nxWVgZ Thx 2 HW England,1483579514
#M25 clockwise within J30 | Clockwise | Road Works | Thurrock https://t.co/IGB02Zt1Q4 #east #uktraffic,1483580358
link road from #M40 J1A southbound to M25 J16 | Southbound | Road Works | Buckinghamshire https://t.co/haZs9khzz9 #east #uktraffic,1483582177
"We've just dealt with a vehicle driving the wrong direction on the #M25 near Clackett Lane Services.

Vehicle safety stopped.
Updates soon…",1483585116
#M26 westbound between J2A and M25/A21 | Westbound | Road Works | Kent https://t.co/ZLgvqzWu8g #uktraffic,1483591337
The driver of the car going the wrong way on the M25 was an elderly male who had got confused. Family members on their way to pick him up.,1483591731
#M25 J30 clockwise access - Congestion - Full details at https://t.co/l5EmoAw0RN,1483592946
#M25 J30 clockwise access - Congestion - Full details at https://t.co/LwI3prBa31,1483592946
#M25 clockwise within J5 after M26 access | Clockwise | Road Works | Kent https://t.co/gnqvk8kL7b #uktraffic,1483594081
@HighwaysSEAST clever that matrix boards on M25 clockwise showing all 3 lanes closed from J29 nothing there,1483594111
"#Traffic #update M25 clockwise between J26 and J27 | Clockwise | General Obstruction https://t.co/K4ekM0kyU1 January 5, 2017",1483594428
M25 clockwise between J26 and J27 | Lane(s) blocked https://t.co/wVYhlq2tt6,1483594505
So far the #DartfordBridge is accident free &amp; the #M25 &amp; #A13 are smooth running locally. #Traffic #Dartford… https://t.co/cRWc6W4s4q,1483594532
#M25 clockwise between J26 and J27 - General Obstruction - Full details at https://t.co/l5EmoAw0RN,1483594566
#M25 clockwise between J26 and J27 - General Obstruction - Full details at https://t.co/LwI3prBa31,1483594567
#M25 anti-clockwise between J30 and J29 | Anti-Clockwise | Road Works | Thurrock https://t.co/zKQPS1O45N #east #uktraffic,1483594988
Our Travel News: M25 clockwise within J5 after M26 access | Clockwise | Road Works https://t.co/B4EwvFwzVN #travel,1483596364
M25 clockwise between J26 and J27 | Lane(s) blocked https://t.co/zrOFFzFksk Thx 2 HW England,1483596841
On M25 Darrford crossin bound 🚛🚛🚛,1483597658
Bit more traffic on M25,1483598601
Medium Accident: Northbound between M25 and A414 #Essex #Traffic #M25 #A414,1483598947
#M11 - MEDIUM - Essex Northbound - Accident - Between J6 for M25 Essex and J7 for A414 Hastingwood,1483599028
#M25 - MEDIUM - Essex Clockwise - Broken down lorry - Before J27 for M11 Essex,1483599141
Driver spotted heading the wrong way round the M25 in #Surrey this morning at J6 #Godstone #HeartNews https://t.co/bg9cw3KCv9,1483599300
A12 Southbound – Slow moving traffic between Junction 12 (Shenfield A1023) and Junction 11 (Brook Street/M25),1483599525
Helped nearby drivers by reporting a stand still traffic jam on M25 (CW) on @waze - Drive Social. https://t.co/mq6gmEL67r,1483599636
Scary on the #M25 overnight. @SurreyRoadCops stopped elderly man going the wrong way nr Clacketts. Family members w… https://t.co/1B9I46Xsdo,1483599901
Minor Congestion: Southbound before J21A #Hertfordshire #Traffic #M25,1483600326
Minor Congestion: Northbound between J9 and Fairoak Lane Malden Rushett #Surrey #Traffic #M25 #B280,1483600928
Minor Congestion: Southbound from B2030 to J6 #Surrey #Traffic #B2030 #M25,1483602127
#M25 Heavy clockwise between J10 A3 Wisley Interchange and J11 Chertsey.,1483602401
"The M6, M40 and M25 all behaved impeccably yesterday evening... https://t.co/BZtIvSmgd2",1483603011
M25 J2 clockwise exit | Clockwise | Congestion,1483603024
#M25 J2 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1483603208
#M25 J2 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1483603209
link road from M25 J12 anti-clockwise to #M3 J2 westbound | Westbound | Road Works | Surrey https://t.co/lNgc4CxmPA #uktraffic,1483604068
#M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works | Surrey https://t.co/ZI0QY80iYH #uktraffic,1483604069
TRAVEL: M25 clockwise busy but moving between J9 A243 / A245 (Leatherhead) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,1483605109
M25 J11 anti-clockwise exit | Anti-Clockwise | Congestion,1483605844
#M25 J11 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1483605910
Weybridge Monument Hill roadworks causing a complete Horlicks....Traffic queued all the way back onto M25 J11  #Addlestone,1483606175
M25 J11 anti-clockwise exit | Anti-Clockwise | Congestion https://t.co/cloLRQzis6,1483606195
"#Traffic #update M25 J11 anti-clockwise exit | Anti-Clockwise | Congestion https://t.co/x18FKGbw4F January 5, 2017",1483606814
M25 reach already 💁🏾,1483606892
